# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-04-11 04:17:16 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 452053119323001 WILLOW CREEK RESERVOIR NW CORNER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 452053119323001
#            TS   parameter     Description
#        117843       00010     Temperature, water, degrees Celsius
#        117844       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        117845       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#        117846       00400     pH, water, unfiltered, field, standard units
#        117847       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        117848       62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	117843_00010	117843_00010_cd	117844_00095	117844_00095_cd	117845_00300	117845_00300_cd	117846_00400	117846_00400_cd	117847_63680	117847_63680_cd	117848_62361	117848_62361_cd
USGS	452053119323001	2015-06-16 18:00	PDT	22.1	A	232	A	9.2	A	9.0	A	0.8	A	2.8	A
USGS	452053119323001	2015-06-16 19:00	PDT	21.9	A	232	A	9.2	A	9.0	A	0.6	A	1.2	A
USGS	452053119323001	2015-06-16 20:00	PDT	21.7	A	232	A	9.1	A	9.0	A	0.7	A	1.7	A
USGS	452053119323001	2015-06-16 21:00	PDT	21.8	A	233	A	9.1	A	9.0	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-16 22:00	PDT	21.7	A	233	A	9.0	A	9.0	A	0.6	A	1.2	A
USGS	452053119323001	2015-06-16 23:00	PDT	22.2	A	233	A	9.0	A	8.9	A	0.8	A	1.2	A
USGS	452053119323001	2015-06-17 00:00	PDT	22.1	A	233	A	9.0	A	8.9	A	0.7	A	1.4	A
USGS	452053119323001	2015-06-17 01:00	PDT	22.2	A	233	A	9.0	A	8.9	A	0.7	A	1.2	A
USGS	452053119323001	2015-06-17 02:00	PDT	22.1	A	233	A	9.0	A	8.9	A	0.7	A	1.5	A
USGS	452053119323001	2015-06-17 03:00	PDT	22.0	A	233	A	8.9	A	8.9	A	0.7	A	2.6	A
USGS	452053119323001	2015-06-17 04:00	PDT	21.9	A	233	A	8.9	A	8.9	A	0.7	A	1.9	A
USGS	452053119323001	2015-06-17 05:00	PDT	21.8	A	233	A	8.9	A	8.9	A	0.6	A	1.4	A
USGS	452053119323001	2015-06-17 06:00	PDT	21.7	A	233	A	8.9	A	8.9	A	0.8	A	1.7	A
USGS	452053119323001	2015-06-17 07:00	PDT	21.7	A	233	A	8.9	A	8.9	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-17 08:00	PDT	21.7	A	233	A	8.9	A	8.9	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-17 09:00	PDT	21.7	A	233	A	8.9	A	8.9	A	0.8	A	1.5	A
USGS	452053119323001	2015-06-17 10:00	PDT	21.7	A	233	A	8.9	A	8.9	A	0.8	A	1.2	A
USGS	452053119323001	2015-06-17 11:00	PDT	21.9	A	233	A	8.9	A	8.9	A	0.9	A	1.2	A
USGS	452053119323001	2015-06-17 12:00	PDT	21.8	A	233	A	8.9	A	8.9	A	0.9	A	1.5	A
USGS	452053119323001	2015-06-17 13:00	PDT	22.1	A	233	A	8.9	A	8.9	A	1.4	A	1.5	A
USGS	452053119323001	2015-06-17 14:00	PDT	22.1	A	234	A	9.0	A	8.9	A	1.0	A	2.3	A
USGS	452053119323001	2015-06-17 15:00	PDT	22.3	A	234	A	9.0	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-17 16:00	PDT	22.2	A	233	A	9.1	A	9.0	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-17 17:00	PDT	22.1	A	233	A	9.1	A	9.0	A	1.2	A	2.2	A
USGS	452053119323001	2015-06-17 18:00	PDT	22.1	A	233	A	9.1	A	9.0	A	0.8	A	1.7	A
USGS	452053119323001	2015-06-17 19:00	PDT	22.1	A	233	A	9.1	A	9.0	A	0.8	A	2.1	A
USGS	452053119323001	2015-06-17 20:00	PDT	22.0	A	233	A	9.1	A	9.0	A	0.7	A	2.8	A
USGS	452053119323001	2015-06-17 21:00	PDT	22.0	A	233	A	9.1	A	9.0	A	0.9	A	2.1	A
USGS	452053119323001	2015-06-17 22:00	PDT	21.9	A	233	A	9.0	A	9.0	A	1.4	A	1.8	A
USGS	452053119323001	2015-06-17 23:00	PDT	21.9	A	233	A	9.0	A	9.0	A	1.1	A	1.6	A
USGS	452053119323001	2015-06-18 00:00	PDT	21.9	A	233	A	9.0	A	9.0	A	0.9	A	2.1	A
USGS	452053119323001	2015-06-18 01:00	PDT	21.9	A	234	A	9.0	A	8.9	A	0.9	A	1.9	A
USGS	452053119323001	2015-06-18 02:00	PDT	21.8	A	234	A	8.9	A	8.9	A	0.9	A	2.3	A
USGS	452053119323001	2015-06-18 03:00	PDT	21.8	A	234	A	8.9	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-18 04:00	PDT	21.7	A	234	A	8.8	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-18 05:00	PDT	21.6	A	234	A	8.8	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-18 06:00	PDT	21.6	A	234	A	8.8	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-18 07:00	PDT	21.6	A	233	A	8.8	A	8.9	A	0.9	A	2.5	A
USGS	452053119323001	2015-06-18 08:00	PDT	21.6	A	233	A	8.8	A	8.9	A	1.4	A	1.7	A
USGS	452053119323001	2015-06-18 09:00	PDT	21.7	A	233	A	8.8	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-18 10:00	PDT	21.8	A	233	A	8.9	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-18 11:00	PDT	21.8	A	233	A	8.9	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-18 12:00	PDT	21.9	A	233	A	8.9	A	8.9	A	0.8	A	1.6	A
USGS	452053119323001	2015-06-18 13:00	PDT	22.0	A	233	A	9.0	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-18 14:00	PDT	22.0	A	233	A	9.0	A	8.9	A	0.9	A	1.5	A
USGS	452053119323001	2015-06-18 15:00	PDT	22.0	A	233	A	9.0	A	8.9	A	0.8	A	2.1	A
USGS	452053119323001	2015-06-18 16:00	PDT	22.1	A	233	A	9.0	A	8.9	A	0.9	A	1.9	A
USGS	452053119323001	2015-06-18 17:00	PDT	22.0	A	233	A	9.0	A	8.9	A	0.9	A	2.3	A
USGS	452053119323001	2015-06-18 18:00	PDT	22.0	A	234	A	9.0	A	8.9	A	0.9	A	1.9	A
USGS	452053119323001	2015-06-18 19:00	PDT	21.8	A	233	A	9.0	A	8.9	A	1.0	A	2.1	A
USGS	452053119323001	2015-06-18 20:00	PDT	21.7	A	233	A	9.0	A	8.9	A	1.0	A	2.2	A
USGS	452053119323001	2015-06-18 21:00	PDT	21.6	A	234	A	8.9	A	8.9	A	0.9	A	2.7	A
USGS	452053119323001	2015-06-18 22:00	PDT	21.6	A	233	A	8.9	A	8.9	A	1.0	A	2.7	A
USGS	452053119323001	2015-06-18 23:00	PDT	21.5	A	233	A	8.9	A	8.9	A	1.0	A	2.2	A
USGS	452053119323001	2015-06-19 00:00	PDT	21.5	A	233	A	8.9	A	8.9	A	2.5	A	2.0	A
USGS	452053119323001	2015-06-19 01:00	PDT	21.5	A	233	A	8.8	A	8.9	A	0.8	A	1.6	A
USGS	452053119323001	2015-06-19 02:00	PDT	21.4	A	234	A	8.8	A	8.9	A	2.6	A	2.5	A
USGS	452053119323001	2015-06-19 03:00	PDT	21.4	A	234	A	8.7	A	8.9	A	0.8	A	2.1	A
USGS	452053119323001	2015-06-19 04:00	PDT	21.4	A	234	A	8.7	A	8.9	A	1.1	A	2.3	A
USGS	452053119323001	2015-06-19 05:00	PDT	21.3	A	234	A	8.7	A	8.9	A	1.2	A	1.9	A
USGS	452053119323001	2015-06-19 06:00	PDT	21.3	A	234	A	8.7	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-19 07:00	PDT	21.3	A	234	A	8.7	A	8.9	A	1.2	A	1.8	A
USGS	452053119323001	2015-06-19 08:00	PDT	21.3	A	234	A	8.7	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-19 09:00	PDT	21.4	A	234	A	8.7	A	8.9	A	0.9	A	1.7	A
USGS	452053119323001	2015-06-19 10:00	PDT	21.4	A	234	A	8.8	A	8.9	A	1.1	A	1.7	A
USGS	452053119323001	2015-06-19 11:00	PDT	21.6	A	234	A	8.8	A	8.9	A	1.0	A	1.9	A
USGS	452053119323001	2015-06-19 12:00	PDT	21.6	A	234	A	8.9	A	8.9	A	1.2	A	1.8	A
USGS	452053119323001	2015-06-19 13:00	PDT	21.6	A	234	A	8.9	A	8.9	A	2.5	A	1.6	A
USGS	452053119323001	2015-06-19 14:00	PDT	21.7	A	234	A	8.9	A	8.9	A	1.2	A	1.9	A
USGS	452053119323001	2015-06-19 15:00	PDT	21.8	A	234	A	8.9	A	8.9	A	1.0	A	1.8	A
USGS	452053119323001	2015-06-19 16:00	PDT	21.8	A	234	A	8.9	A	8.9	A	1.1	A	1.9	A
USGS	452053119323001	2015-06-19 17:00	PDT	21.7	A	234	A	8.9	A	8.9	A	1.0	A	1.9	A
USGS	452053119323001	2015-06-19 18:00	PDT	21.7	A	234	A	8.9	A	8.9	A	1.2	A	2.1	A
USGS	452053119323001	2015-06-19 19:00	PDT	21.6	A	234	A	8.8	A	8.9	A	1.0	A	2.1	A
USGS	452053119323001	2015-06-19 20:00	PDT	21.5	A	234	A	8.8	A	8.9	A	1.1	A	2.2	A
USGS	452053119323001	2015-06-19 21:00	PDT	21.5	A	234	A	8.8	A	8.9	A	1.1	A	3.0	A
USGS	452053119323001	2015-06-19 22:00	PDT	21.5	A	234	A	8.7	A	8.9	A	1.1	A	2.1	A
USGS	452053119323001	2015-06-19 23:00	PDT	21.4	A	234	A	8.7	A	8.9	A	0.9	A	1.9	A
USGS	452053119323001	2015-06-20 00:00	PDT	21.4	A	234	A	8.7	A	8.9	A	1.2	A	2.7	A
USGS	452053119323001	2015-06-20 01:00	PDT	21.4	A	234	A	8.7	A	8.9	A	1.0	A	1.8	A
USGS	452053119323001	2015-06-20 02:00	PDT	21.3	A	234	A	8.6	A	8.9	A	1.0	A	2.1	A
USGS	452053119323001	2015-06-20 03:00	PDT	21.3	A	234	A	8.6	A	8.9	A	0.8	A	1.9	A
USGS	452053119323001	2015-06-20 04:00	PDT	21.2	A	234	A	8.6	A	8.9	A	2.0	A	2.9	A
USGS	452053119323001	2015-06-20 05:00	PDT	21.2	A	234	A	8.6	A	8.9	A	1.1	A	1.8	A
USGS	452053119323001	2015-06-20 06:00	PDT	21.1	A	235	A	8.6	A	8.9	A	0.8	A	1.2	A
USGS	452053119323001	2015-06-20 07:00	PDT	21.2	A	235	A	8.6	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-20 08:00	PDT	21.2	A	235	A	8.6	A	8.9	A	0.9	A	4.7	A
USGS	452053119323001	2015-06-20 09:00	PDT	21.3	A	234	A	8.7	A	8.9	A	1.0	A	2.1	A
USGS	452053119323001	2015-06-20 10:00	PDT	21.5	A	235	A	8.8	A	8.9	A	1.0	A	1.4	A
USGS	452053119323001	2015-06-20 11:00	PDT	21.5	A	235	A	8.8	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-20 12:00	PDT	21.6	A	235	A	8.9	A	8.9	A	0.8	A	2.5	A
USGS	452053119323001	2015-06-20 13:00	PDT	21.9	A	235	A	8.9	A	8.9	A	1.1	A	1.8	A
USGS	452053119323001	2015-06-20 14:00	PDT	22.0	A	235	A	9.0	A	8.9	A	1.5	A	1.6	A
USGS	452053119323001	2015-06-20 15:00	PDT	21.9	A	235	A	9.0	A	8.9	A	0.9	A	1.4	A
USGS	452053119323001	2015-06-20 16:00	PDT	21.8	A	234	A	9.0	A	8.9	A	0.8	A	1.6	A
USGS	452053119323001	2015-06-20 17:00	PDT	21.9	A	235	A	9.0	A	8.9	A	1.0	A	1.6	A
USGS	452053119323001	2015-06-20 18:00	PDT	21.6	A	234	A	9.0	A	8.9	A	1.2	A	1.4	A
USGS	452053119323001	2015-06-20 19:00	PDT	21.6	A	235	A	8.9	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-20 20:00	PDT	21.6	A	235	A	8.9	A	8.9	A	0.9	A	2.2	A
USGS	452053119323001	2015-06-20 21:00	PDT	21.8	A	235	A	8.9	A	8.9	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-20 22:00	PDT	21.7	A	235	A	8.9	A	8.9	A	0.8	A	2.0	A
USGS	452053119323001	2015-06-20 23:00	PDT	21.8	A	235	A	8.8	A	8.9	A	1.5	A	2.0	A
USGS	452053119323001	2015-06-21 00:00	PDT	21.9	A	235	A	8.8	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-21 01:00	PDT	21.8	A	235	A	8.8	A	8.9	A	0.8	A	2.1	A
USGS	452053119323001	2015-06-21 02:00	PDT	21.8	A	235	A	8.8	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-21 03:00	PDT	21.8	A	235	A	8.7	A	8.9	A	0.9	A	3.0	A
USGS	452053119323001	2015-06-21 04:00	PDT	21.7	A	235	A	8.7	A	8.9	A	0.8	A	2.4	A
USGS	452053119323001	2015-06-21 05:00	PDT	21.7	A	235	A	8.6	A	8.9	A	0.8	A	2.9	A
USGS	452053119323001	2015-06-21 06:00	PDT	21.6	A	235	A	8.7	A	8.9	A	0.8	A	2.5	A
USGS	452053119323001	2015-06-21 07:00	PDT	21.6	A	235	A	8.7	A	8.9	A	2.2	A	1.3	A
USGS	452053119323001	2015-06-21 08:00	PDT	21.7	A	235	A	8.7	A	8.9	A	1.7	A	1.8	A
USGS	452053119323001	2015-06-21 09:00	PDT	21.8	A	235	A	8.8	A	8.9	A	1.2	A	1.3	A
USGS	452053119323001	2015-06-21 10:00	PDT	21.8	A	235	A	8.8	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-21 11:00	PDT	21.8	A	235	A	8.9	A	8.9	A	0.9	A	2.2	A
USGS	452053119323001	2015-06-21 12:00	PDT	22.0	A	236	A	8.8	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-21 13:00	PDT	21.9	A	235	A	8.9	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-21 14:00	PDT	22.0	A	235	A	9.0	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-21 15:00	PDT	21.8	A	235	A	9.0	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-21 16:00	PDT	21.7	A	235	A	9.0	A	8.9	A	1.2	A	2.4	A
USGS	452053119323001	2015-06-21 17:00	PDT	21.8	A	235	A	9.0	A	8.9	A	0.9	A	1.2	A
USGS	452053119323001	2015-06-21 18:00	PDT	22.2	A	236	A	8.9	A	8.9	A	0.8	A	1.3	A
USGS	452053119323001	2015-06-21 19:00	PDT	22.2	A	236	A	9.0	A	8.9	A	0.7	A	1.8	A
USGS	452053119323001	2015-06-21 20:00	PDT	22.1	A	236	A	8.9	A	8.9	A	0.7	A	2.0	A
USGS	452053119323001	2015-06-21 21:00	PDT	21.9	A	236	A	8.9	A	8.9	A	0.7	A	1.7	A
USGS	452053119323001	2015-06-21 22:00	PDT	21.9	A	236	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-21 23:00	PDT	21.8	A	236	A	8.9	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-22 00:00	PDT	21.8	A	236	A	8.8	A	8.9	A	0.9	A	2.5	A
USGS	452053119323001	2015-06-22 01:00	PDT	21.8	A	236	A	8.8	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-22 02:00	PDT	21.7	A	236	A	8.8	A	8.9	A	0.8	A	2.5	A
USGS	452053119323001	2015-06-22 03:00	PDT	21.6	A	236	A	8.8	A	8.9	A	0.9	A	2.2	A
USGS	452053119323001	2015-06-22 04:00	PDT	21.5	A	236	A	8.8	A	8.9	A	0.8	A	2.2	A
USGS	452053119323001	2015-06-22 05:00	PDT	21.5	A	236	A	8.8	A	8.9	A	0.9	A	3.3	A
USGS	452053119323001	2015-06-22 06:00	PDT	21.4	A	236	A	8.8	A	8.9	A	0.9	A	2.4	A
USGS	452053119323001	2015-06-22 07:00	PDT	21.5	A	236	A	8.8	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-22 08:00	PDT	21.6	A	236	A	8.8	A	8.9	A	0.9	A	2.8	A
USGS	452053119323001	2015-06-22 09:00	PDT	21.6	A	236	A	8.9	A	8.9	A	0.8	A	2.0	A
USGS	452053119323001	2015-06-22 10:00	PDT	21.8	A	236	A	8.9	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-22 11:00	PDT	21.7	A	236	A	9.0	A	8.9	A	1.0	A	1.6	A
USGS	452053119323001	2015-06-22 12:00	PDT	21.9	A	236	A	9.0	A	8.9	A	1.1	A	1.6	A
USGS	452053119323001	2015-06-22 13:00	PDT	21.9	A	236	A	9.1	A	8.9	A	0.7	A	1.8	A
USGS	452053119323001	2015-06-22 14:00	PDT	21.9	A	236	A	9.1	A	8.9	A	0.8	A	1.4	A
USGS	452053119323001	2015-06-22 15:00	PDT	22.1	A	236	A	9.1	A	8.9	A	1.1	A	2.0	A
USGS	452053119323001	2015-06-22 16:00	PDT	21.8	A	235	A	9.2	A	8.9	A	1.0	A	1.8	A
USGS	452053119323001	2015-06-22 17:00	PDT	21.8	A	235	A	9.2	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-22 18:00	PDT	21.8	A	236	A	9.2	A	8.9	A	0.8	A	2.2	A
USGS	452053119323001	2015-06-22 19:00	PDT	21.9	A	236	A	9.0	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-22 20:00	PDT	21.8	A	236	A	9.1	A	8.9	A	0.8	A	2.4	A
USGS	452053119323001	2015-06-22 21:00	PDT	21.8	A	235	A	9.0	A	8.9	A	1.0	A	3.0	A
USGS	452053119323001	2015-06-22 22:00	PDT	21.8	A	235	A	9.0	A	8.9	A	0.9	A	2.4	A
USGS	452053119323001	2015-06-22 23:00	PDT	21.7	A	235	A	9.0	A	8.9	A	0.8	A	2.2	A
USGS	452053119323001	2015-06-23 00:00	PDT	21.7	A	235	A	9.0	A	8.9	A	0.9	A	2.4	A
USGS	452053119323001	2015-06-23 01:00	PDT	21.6	A	235	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-23 02:00	PDT	21.5	A	235	A	8.9	A	8.9	A	1.0	A	2.1	A
USGS	452053119323001	2015-06-23 03:00	PDT	21.5	A	235	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-23 04:00	PDT	21.4	A	235	A	8.8	A	8.9	A	1.0	A	2.4	A
USGS	452053119323001	2015-06-23 05:00	PDT	21.4	A	235	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-23 06:00	PDT	21.4	A	235	A	8.9	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-23 07:00	PDT	21.4	A	235	A	8.9	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-23 08:00	PDT	21.5	A	235	A	8.9	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-23 09:00	PDT	21.6	A	235	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-23 10:00	PDT	21.7	A	235	A	9.0	A	8.9	A	0.9	A	1.6	A
USGS	452053119323001	2015-06-23 11:00	PDT	21.9	A	235	A	9.0	A	8.9	A	3.7	A	2.2	A
USGS	452053119323001	2015-06-23 12:00	PDT	22.0	A	235	A	9.0	A	8.9	A	0.8	A	1.8	A
USGS	452053119323001	2015-06-23 13:00	PDT	22.0	A	235	A	9.1	A	8.9	A	0.8	A	1.5	A
USGS	452053119323001	2015-06-23 14:00	PDT	22.1	A	235	A	9.2	A	8.9	A	0.7	A	1.6	A
USGS	452053119323001	2015-06-23 15:00	PDT	22.1	A	235	A	9.2	A	8.9	A	0.8	A	1.3	A
USGS	452053119323001	2015-06-23 16:00	PDT	22.1	A	235	A	9.2	A	8.9	A	0.9	A	1.8	A
USGS	452053119323001	2015-06-23 17:00	PDT	22.4	A	236	A	9.1	A	8.9	A	0.9	A	2.0	A
USGS	452053119323001	2015-06-23 18:00	PDT	22.2	A	236	A	9.1	A	8.9	A	1.4	A	2.9	A
USGS	452053119323001	2015-06-23 19:00	PDT	22.1	A	236	A	9.1	A	8.9	A	0.9	A	2.2	A
USGS	452053119323001	2015-06-23 20:00	PDT	22.2	A	236	A	9.0	A	8.9	A	1.0	A	2.8	A
USGS	452053119323001	2015-06-23 21:00	PDT	22.0	A	236	A	9.1	A	8.9	A	0.9	A	2.5	A
USGS	452053119323001	2015-06-23 22:00	PDT	22.0	A	236	A	9.1	A	8.9	A	0.9	A	2.6	A
USGS	452053119323001	2015-06-23 23:00	PDT	22.0	A	236	A	9.0	A	8.9	A	0.9	A	2.8	A
USGS	452053119323001	2015-06-24 00:00	PDT	22.0	A	236	A	9.0	A	8.9	A	1.0	A	2.6	A
USGS	452053119323001	2015-06-24 01:00	PDT	22.0	A	236	A	9.0	A	8.9	A	1.0	A	3.0	A
USGS	452053119323001	2015-06-24 02:00	PDT	22.0	A	236	A	9.0	A	8.9	A	1.0	A	2.2	A
USGS	452053119323001	2015-06-24 03:00	PDT	22.0	A	236	A	8.9	A	8.9	A	1.0	A	3.6	A
USGS	452053119323001	2015-06-24 04:00	PDT	21.9	A	236	A	8.9	A	8.9	A	3.6	A	3.2	A
USGS	452053119323001	2015-06-24 05:00	PDT	21.9	A	236	A	8.9	A	8.9	A	1.0	A	2.8	A
USGS	452053119323001	2015-06-24 06:00	PDT	21.8	A	236	A	8.9	A	8.9	A	1.0	A	2.2	A
USGS	452053119323001	2015-06-24 07:00	PDT	21.8	A	236	A	8.9	A	8.9	A	1.1	A	2.6	A
USGS	452053119323001	2015-06-24 08:00	PDT	21.9	A	236	A	8.9	A	8.9	A	0.8	A	2.6	A
USGS	452053119323001	2015-06-24 09:00	PDT	22.0	A	236	A	8.9	A	8.9	A	1.0	A	2.0	A
USGS	452053119323001	2015-06-24 10:00	PDT	22.1	A	236	A	9.0	A	8.9	A	0.9	A	2.4	A
USGS	452053119323001	2015-06-24 11:00	PDT	22.3	A	236	A	9.0	A	8.9	A	0.8	A	2.2	A
USGS	452053119323001	2015-06-24 12:00	PDT	22.2	A	236	A	9.0	A	8.9	A	1.0	A	2.5	A
USGS	452053119323001	2015-06-24 13:00	PDT	22.1	A	236	A	9.0	A	8.9	A	0.9	A	2.2	A
USGS	452053119323001	2015-06-24 14:00	PDT	22.2	A	236	A	9.1	A	8.9	A	0.9	A	2.1	A
USGS	452053119323001	2015-06-24 15:00	PDT	22.2	A	236	A	9.1	A	8.9	A	0.9	A	2.5	A
USGS	452053119323001	2015-06-24 16:00	PDT	22.2	A	236	A	9.1	A	8.9	A	0.9	A	4.1	A
USGS	452053119323001	2015-06-24 17:00	PDT	22.2	A	236	A	9.1	A	8.9	A	1.0	A	2.6	A
USGS	452053119323001	2015-06-24 18:00	PDT	22.1	A	236	A	9.1	A	8.9	A	0.9	A	2.8	A
USGS	452053119323001	2015-06-24 19:00	PDT	22.1	A	236	A	9.1	A	8.9	A	1.0	A	3.2	A
USGS	452053119323001	2015-06-24 20:00	PDT	22.0	A	236	A	9.0	A	8.9	A	1.0	A	4.0	A
USGS	452053119323001	2015-06-24 21:00	PDT	22.1	A	237	A	9.0	A	8.9	A	1.2	A	4.0	A
USGS	452053119323001	2015-06-24 22:00	PDT	22.1	A	237	A	9.0	A	8.9	A	1.1	A	4.0	A
USGS	452053119323001	2015-06-24 23:00	PDT	22.0	A	237	A	9.0	A	8.9	A	1.0	A	3.8	A
USGS	452053119323001	2015-06-25 00:00	PDT	22.0	A	237	A	8.9	A	8.9	A	1.3	A	3.8	A
USGS	452053119323001	2015-06-25 01:00	PDT	21.9	A	237	A	8.9	A	8.9	A	1.0	A	3.4	A
USGS	452053119323001	2015-06-25 02:00	PDT	21.9	A	237	A	8.9	A	8.9	A	1.0	A	2.7	A
USGS	452053119323001	2015-06-25 03:00	PDT	21.9	A	237	A	8.9	A	8.9	A	1.0	A	3.4	A
USGS	452053119323001	2015-06-25 04:00	PDT	21.8	A	237	A	8.9	A	8.9	A	1.1	A	4.0	A
USGS	452053119323001	2015-06-25 05:00	PDT	21.8	A	237	A	8.8	A	8.9	A	1.1	A	3.2	A
USGS	452053119323001	2015-06-25 06:00	PDT	21.8	A	237	A	8.8	A	8.9	A	1.2	A	2.8	A
USGS	452053119323001	2015-06-25 07:00	PDT	21.8	A	237	A	8.8	A	8.9	A	1.0	A	2.5	A
USGS	452053119323001	2015-06-25 08:00	PDT	21.9	A	237	A	8.9	A	8.9	A	0.9	A	2.4	A
USGS	452053119323001	2015-06-25 09:00	PDT	22.0	A	237	A	9.0	A	8.9	A	1.0	A	3.0	A
USGS	452053119323001	2015-06-25 10:00	PDT	22.2	A	237	A	9.0	A	8.9	A	1.1	A	2.7	A
USGS	452053119323001	2015-06-25 11:00	PDT	22.0	A	237	A	9.0	A	8.9	A	0.8	A	2.4	A
USGS	452053119323001	2015-06-25 12:00	PDT	22.1	A	237	A	9.1	A	8.9	A	1.1	A	2.4	A
USGS	452053119323001	2015-06-25 13:00	PDT	22.2	A	237	A	9.1	A	8.9	A	0.9	A	2.1	A
USGS	452053119323001	2015-06-25 14:00	PDT	22.2	A	237	A	9.1	A	8.9	A	1.0	A	2.7	A
USGS	452053119323001	2015-06-25 15:00	PDT	22.5	A	237	A	9.2	A	8.9	A	1.0	A	3.1	A
USGS	452053119323001	2015-06-25 16:00	PDT	23.0	A	237	A	9.2	A	8.9	A	0.8	A	2.7	A
USGS	452053119323001	2015-06-25 17:00	PDT	22.4	A	236	A	9.3	A	8.9	A	1.3	A	2.1	A
USGS	452053119323001	2015-06-25 18:00	PDT	22.7	A	237	A	9.3	A	8.9	A	1.1	A	3.0	A
USGS	452053119323001	2015-06-25 19:00	PDT	22.9	A	237	A	9.2	A	8.9	A	0.9	A	3.1	A
USGS	452053119323001	2015-06-25 20:00	PDT	22.8	A	237	A	9.2	A	8.9	A	0.9	A	3.8	A
USGS	452053119323001	2015-06-25 21:00	PDT	23.1	A	238	A	9.1	A	8.9	A	0.8	A	4.0	A
USGS	452053119323001	2015-06-25 22:00	PDT	23.2	A	238	A	9.0	A	8.9	A	0.9	A	2.5	A
USGS	452053119323001	2015-06-25 23:00	PDT	23.3	A	238	A	9.0	A	8.9	A	0.8	A	3.1	A
USGS	452053119323001	2015-06-26 00:00	PDT	23.3	A	238	A	9.0	A	8.9	A	0.8	A	4.4	A
